user id,Week number,1st_meal,1st_meal_carbs_g,1st_meal_fat_g,1st_meal_protein_g,1st_meal_sodium_mg,1st_meal_fiber_g,1st_meal_kcal_target_kcal,2nd_meal,2nd_meal_carbs_g,2nd_meal_fat_g,2nd_meal_protein_g,2nd_meal_sodium_mg,2nd_meal_fiber_g,2nd_meal_kcal_target_kcal,3rd_meal,3rd_meal_carbs_g,3rd_meal_fat_g,3rd_meal_protein_g,3rd_meal_sodium_mg,3rd_meal_fiber_g,3rd_meal_kcal_target_kcal,4th_meal,4th_meal_carbs_g,4th_meal_fat_g,4th_meal_protein_g,4th_meal_sodium_mg,4th_meal_fiber_g,4th_meal_kcal_target_kcal,Total_carbs_g,Total_fat_g,Total_protein_g,Total_sodium_mg,Total_fiber_g,Total_kcal_target_kcal,BMI,Cook,Note
P20,Week_2026_13,Labneh + cucumbers + olives + bread,38.8,10.5,30.8,419.1,11.8,436.6,Tuna salad + lemon + olive oil,56.6,9.7,26.2,315.0,5.9,521.5,Margoog (light) + salad,55.0,16.9,24.5,442.6,4.0,532.7,Thareed (lean beef + veg),23.5,20.0,26.9,460.3,10.9,152.6,173.9,57.1,108.4,1637.0,32.6,1643.3,,,Fallback plan.
P20,Week_2026_14,Balila cup (chickpeas),33.9,7.7,36.4,338.8,11.6,349.4,Grilled Hammour + rice + salad,82.3,21.5,29.0,600.8,10.3,393.7,Labneh + cucumbers + olives + bread,36.0,10.0,17.6,193.8,3.8,389.1,Tuna salad + lemon + olive oil,35.0,11.8,25.1,585.6,6.3,508.2,187.2,51.0,108.2,1719.0,32.0,1640.5,,,Fallback plan.
P20,Week_2026_15,Jareesh with laban,40.7,14.3,29.0,384.9,9.5,312.3,Ful medames + tamees,63.6,10.1,18.1,307.0,12.2,349.1,Balila cup (chickpeas),57.7,12.4,27.1,648.8,6.4,519.1,Grilled Hammour + rice + salad,31.5,13.6,28.3,434.3,5.6,456.6,193.6,50.3,102.5,1775.0,33.7,1637.1,,,Fallback plan.
P20,Week_2026_16,Grilled Hammour + rice + salad,47.9,9.0,38.9,800.0,9.2,229.0,Labneh + cucumbers + olives + bread,19.8,15.9,32.5,662.6,9.9,614.0,Tuna salad + lemon + olive oil,60.8,12.0,14.9,268.4,8.4,445.5,Margoog (light) + salad,57.5,17.8,21.0,262.9,7.7,377.9,186.0,54.8,107.3,1994.0,35.2,1666.4,,,Fallback plan.
P20,Week_2026_17,Margoog (light) + salad,69.2,26.8,21.4,511.3,8.1,515.6,Thareed (lean beef + veg),49.2,8.1,29.8,205.3,9.0,203.2,Harees (light) + salad,29.0,11.1,23.4,278.6,3.2,292.8,Egg shakshouka + bread,48.9,9.4,28.4,592.8,4.9,684.3,196.3,55.4,103.0,1588.0,25.2,1695.9,,,Fallback plan.
P20,Week_2026_18,Ful medames + tamees,16.7,8.7,33.1,434.5,4.4,233.4,Balila cup (chickpeas),59.7,16.1,36.4,564.4,9.2,361.3,Grilled Hammour + rice + salad,17.9,16.2,15.0,354.5,7.6,416.8,Labneh + cucumbers + olives + bread,60.0,12.1,25.7,267.6,6.9,525.5,154.3,53.2,110.2,1621.0,28.1,1537.0,,,Fallback plan.
P20,Week_2026_19,Masoub (banana+dates+milk),20.7,13.5,28.9,576.1,8.4,501.1,Chicken Kabsa (lean rice),45.7,21.1,18.9,263.1,8.4,435.3,Jareesh with laban,27.3,9.8,27.6,478.0,2.9,152.4,Ful medames + tamees,75.6,6.6,25.9,572.8,7.8,450.9,169.2,50.9,101.2,1890.0,27.5,1539.6,,,Fallback plan.
P20,Week_2026_20,Ful medames + tamees,57.1,16.9,43.5,756.1,6.3,419.8,Balila cup (chickpeas),58.1,9.3,11.9,674.6,7.7,465.2,Grilled Hammour + rice + salad,30.1,7.2,40.1,255.7,8.1,339.2,Labneh + cucumbers + olives + bread,26.4,14.5,12.2,319.6,6.3,324.3,171.7,47.9,107.7,2006.0,28.5,1548.5,,,Fallback plan.
P20,Week_2026_21,Jareesh with laban,67.1,20.9,23.1,284.6,5.7,374.2,Ful medames + tamees,51.9,7.5,25.9,755.2,9.9,343.7,Balila cup (chickpeas),37.3,14.3,33.6,372.7,6.9,601.9,Grilled Hammour + rice + salad,34.6,10.3,17.4,618.5,10.0,320.6,190.9,53.0,100.0,2031.0,32.5,1640.4,,,Fallback plan.
P20,Week_2026_22,Margoog (light) + salad,44.7,11.9,18.1,474.5,7.3,395.6,Thareed (lean beef + veg),26.9,9.8,26.0,264.2,6.7,461.8,Harees (light) + salad,53.3,18.4,32.6,240.4,8.4,344.7,Egg shakshouka + bread,40.3,6.9,31.1,608.0,11.6,313.3,165.1,47.1,107.8,1587.0,34.0,1515.4,,,Fallback plan.
P20,Week_2026_23,Jareesh with laban,50.3,13.2,36.0,687.3,4.9,226.7,Ful medames + tamees,26.6,15.3,12.8,646.6,8.0,566.4,Balila cup (chickpeas),47.6,13.7,16.9,684.9,4.2,501.4,Grilled Hammour + rice + salad,45.6,13.9,37.5,206.2,10.4,302.8,170.1,56.0,103.2,2225.0,27.6,1597.2,,,Fallback plan.
P20,Week_2026_24,Grilled Hammour + rice + salad,53.9,23.0,22.8,302.8,5.2,322.9,Labneh + cucumbers + olives + bread,56.1,15.6,32.8,472.8,6.2,416.4,Tuna salad + lemon + olive oil,29.8,9.4,34.4,351.5,6.9,540.9,Margoog (light) + salad,47.1,12.3,9.7,486.9,7.4,409.5,186.9,60.4,99.6,1614.0,25.7,1689.7,,,Fallback plan.
P20,Week_2026_25,Ful medames + tamees,23.6,21.7,19.7,358.4,10.9,685.0,Balila cup (chickpeas),44.7,10.5,23.7,523.5,7.0,230.9,Grilled Hammour + rice + salad,41.4,6.8,21.5,169.9,9.4,416.7,Labneh + cucumbers + olives + bread,62.3,16.2,33.6,544.3,8.5,245.6,171.9,55.2,98.5,1596.0,35.8,1578.2,,,Fallback plan.
P20,Week_2026_26,Labneh + cucumbers + olives + bread,75.3,8.7,33.6,538.4,3.8,469.0,Tuna salad + lemon + olive oil,25.2,19.5,28.6,214.0,9.2,634.8,Margoog (light) + salad,36.7,18.4,28.9,503.1,2.8,291.3,Thareed (lean beef + veg),50.8,10.5,16.4,465.4,8.4,299.8,188.0,57.0,107.5,1721.0,24.3,1694.9,,,Fallback plan.
P20,Week_2026_27,Masoub (banana+dates+milk),44.9,18.5,24.5,247.8,7.2,462.2,Chicken Kabsa (lean rice),66.8,10.9,14.4,412.9,13.2,565.4,Jareesh with laban,32.7,7.9,35.4,309.1,7.3,453.5,Ful medames + tamees,52.8,15.6,26.3,635.2,7.6,185.4,197.1,52.8,100.7,1605.0,35.3,1666.6,,,Fallback plan.
P20,Week_2026_28,Tuna salad + lemon + olive oil,33.3,10.9,19.8,425.2,7.0,505.2,Margoog (light) + salad,24.1,14.3,13.0,390.3,8.1,173.3,Thareed (lean beef + veg),83.3,15.0,36.5,481.5,6.2,435.4,Harees (light) + salad,52.5,11.5,28.4,488.0,5.9,514.8,193.2,51.7,97.7,1785.0,27.1,1628.8,,,Fallback plan.
P20,Week_2026_29,Margoog (light) + salad,38.8,9.4,40.4,660.4,5.0,444.2,Thareed (lean beef + veg),20.7,7.4,24.8,320.0,7.6,302.1,Harees (light) + salad,47.5,15.9,25.6,438.8,6.6,227.0,Egg shakshouka + bread,56.9,23.1,10.9,483.7,11.4,591.2,163.9,55.8,101.7,1903.0,30.6,1564.5,,,Fallback plan.
P20,Week_2026_30,Balila cup (chickpeas),57.9,14.9,18.9,294.5,6.3,391.6,Grilled Hammour + rice + salad,52.3,15.0,23.7,857.3,5.0,489.0,Labneh + cucumbers + olives + bread,34.7,11.1,34.3,222.0,17.6,246.2,Tuna salad + lemon + olive oil,40.9,9.4,28.4,376.2,5.8,491.6,185.8,50.4,105.4,1750.0,34.7,1618.5,,,Fallback plan.
P20,Week_2026_31,Ful medames + tamees,38.9,18.9,25.3,377.0,7.5,180.0,Balila cup (chickpeas),41.3,10.5,35.2,552.9,3.1,469.6,Grilled Hammour + rice + salad,35.4,7.5,35.7,696.0,6.3,472.4,Labneh + cucumbers + olives + bread,61.3,15.9,9.2,287.2,8.7,482.5,176.8,52.8,105.5,1913.0,25.6,1604.6,,,Fallback plan.
P20,Week_2026_32,Grilled Hammour + rice + salad,65.6,16.4,17.0,298.4,8.7,805.6,Labneh + cucumbers + olives + bread,16.5,14.4,24.7,643.8,3.2,346.0,Tuna salad + lemon + olive oil,57.0,14.3,19.7,315.4,8.8,273.5,Margoog (light) + salad,49.8,10.9,37.1,429.3,3.3,227.7,188.9,55.9,98.5,1687.0,24.0,1652.8,,,Fallback plan.
P20,Week_2026_33,Ful medames + tamees,54.5,9.5,39.4,467.5,4.9,511.8,Balila cup (chickpeas),33.5,8.6,12.4,334.7,9.2,263.1,Grilled Hammour + rice + salad,56.5,13.8,19.1,463.3,8.1,342.5,Labneh + cucumbers + olives + bread,26.1,19.3,33.4,304.4,13.2,442.9,170.6,51.2,104.3,1570.0,35.4,1560.3,,,Fallback plan.
P20,Week_2026_34,Grilled Hammour + rice + salad,64.6,17.7,33.5,547.2,11.8,317.1,Labneh + cucumbers + olives + bread,33.2,10.7,28.2,795.9,6.1,629.6,Tuna salad + lemon + olive oil,52.0,14.7,32.4,290.1,10.3,273.8,Margoog (light) + salad,42.7,13.0,9.9,210.8,6.4,470.9,192.4,56.2,104.0,1844.0,34.5,1691.4,,,Fallback plan.
P20,Week_2026_35,Balila cup (chickpeas),31.4,14.4,33.4,393.3,7.9,310.2,Grilled Hammour + rice + salad,58.8,10.0,18.5,241.4,9.2,241.3,Labneh + cucumbers + olives + bread,40.9,16.6,34.0,757.7,6.7,676.0,Tuna salad + lemon + olive oil,47.9,14.3,13.5,766.7,3.2,384.1,179.1,55.3,99.4,2159.0,27.0,1611.6,,,Fallback plan.
P20,Week_2026_36,Labneh + cucumbers + olives + bread,42.7,11.8,14.7,309.0,12.4,639.6,Tuna salad + lemon + olive oil,31.7,11.9,21.2,838.1,6.7,339.9,Margoog (light) + salad,45.4,10.6,27.3,313.0,9.8,272.9,Thareed (lean beef + veg),60.9,15.4,32.4,553.8,6.0,301.5,180.7,49.8,95.7,2014.0,34.9,1553.9,,,Fallback plan.
P20,Week_2026_37,Masoub (banana+dates+milk),49.4,5.6,27.2,253.7,10.2,216.3,Chicken Kabsa (lean rice),20.1,12.4,44.9,539.8,4.7,410.4,Jareesh with laban,39.5,16.9,19.4,510.9,6.8,398.7,Ful medames + tamees,47.5,18.6,11.3,548.6,8.5,493.9,156.4,53.6,102.8,1853.0,30.2,1519.3,,,Fallback plan.
P20,Week_2026_38,Jareesh with laban,35.8,14.9,30.2,573.4,6.4,414.8,Ful medames + tamees,50.5,15.9,36.3,582.6,7.7,396.9,Balila cup (chickpeas),37.6,7.7,20.1,293.1,6.1,366.7,Grilled Hammour + rice + salad,39.0,15.7,13.1,528.0,5.1,359.7,162.9,54.2,99.7,1977.0,25.2,1538.1,,,Fallback plan.
P20,Week_2026_39,Masoub (banana+dates+milk),50.7,18.6,31.2,502.7,8.3,222.9,Chicken Kabsa (lean rice),53.1,8.9,23.5,232.1,6.1,244.0,Jareesh with laban,41.6,16.3,21.5,405.1,10.4,777.6,Ful medames + tamees,35.7,9.1,18.7,797.1,6.1,336.4,181.1,53.0,94.9,1937.0,30.9,1580.9,,,Fallback plan.
P20,Week_2026_40,Ful medames + tamees,28.2,18.6,18.1,543.5,11.5,287.8,Balila cup (chickpeas),39.7,17.5,41.6,373.8,4.7,572.8,Grilled Hammour + rice + salad,50.3,16.4,24.8,430.0,8.5,178.0,Labneh + cucumbers + olives + bread,62.7,6.1,13.5,448.6,6.5,604.8,180.8,58.7,97.9,1796.0,31.3,1643.3,,,Fallback plan.
P20,Week_2026_41,Chicken Kabsa (lean rice),49.5,9.8,13.7,188.0,11.3,428.2,Jareesh with laban,62.0,13.5,49.3,700.4,7.5,250.6,Ful medames + tamees,29.0,23.9,18.2,465.2,5.6,682.0,Balila cup (chickpeas),27.1,10.4,24.3,402.4,10.4,251.1,167.7,57.7,105.5,1756.0,34.9,1611.9,,,Fallback plan.
P20,Week_2026_42,Balila cup (chickpeas),30.3,16.5,27.5,301.9,8.7,487.5,Grilled Hammour + rice + salad,61.4,11.9,28.2,511.4,12.0,413.7,Labneh + cucumbers + olives + bread,75.7,6.4,15.4,638.3,5.3,184.0,Tuna salad + lemon + olive oil,22.1,20.3,27.0,462.3,4.0,561.3,189.6,55.1,98.1,1914.0,30.0,1646.6,,,Fallback plan.
P20,Week_2026_43,Jareesh with laban,22.0,12.1,19.5,180.9,8.2,273.2,Ful medames + tamees,73.9,13.2,26.7,421.7,7.3,207.2,Balila cup (chickpeas),47.3,12.2,19.1,451.6,8.1,728.2,Grilled Hammour + rice + salad,31.3,10.4,39.2,513.7,10.7,338.6,174.5,47.9,104.5,1568.0,34.2,1547.2,,,Fallback plan.
P20,Week_2026_44,Grilled Hammour + rice + salad,30.9,13.8,24.4,454.3,10.9,485.3,Labneh + cucumbers + olives + bread,45.2,6.0,23.0,449.8,6.3,593.2,Tuna salad + lemon + olive oil,58.2,12.7,28.1,446.3,4.9,307.0,Margoog (light) + salad,56.1,17.4,27.4,643.7,13.7,236.4,190.4,49.9,102.8,1994.0,35.8,1621.8,,,Fallback plan.
P20,Week_2026_45,Ful medames + tamees,36.7,9.8,44.7,668.6,10.8,541.7,Balila cup (chickpeas),57.0,10.5,21.6,598.0,7.4,441.0,Grilled Hammour + rice + salad,35.7,10.3,16.6,523.1,9.7,233.6,Labneh + cucumbers + olives + bread,49.0,18.4,22.4,317.2,4.2,359.9,178.5,49.0,105.3,2107.0,32.1,1576.2,,,Fallback plan.
P20,Week_2026_46,Margoog (light) + salad,27.6,20.5,16.3,385.8,7.5,281.2,Thareed (lean beef + veg),54.8,5.5,21.5,518.7,7.7,551.6,Harees (light) + salad,31.0,9.5,22.4,461.4,5.2,181.8,Egg shakshouka + bread,56.4,17.1,42.5,581.1,8.0,548.6,169.8,52.6,102.7,1947.0,28.4,1563.2,,,Fallback plan.
P20,Week_2026_47,Grilled Hammour + rice + salad,54.9,18.1,22.2,513.6,9.6,445.1,Labneh + cucumbers + olives + bread,36.7,14.4,18.0,280.2,5.8,570.5,Tuna salad + lemon + olive oil,47.4,6.2,25.5,428.8,4.9,232.5,Margoog (light) + salad,36.4,9.9,35.3,552.5,10.3,296.4,175.4,48.7,101.1,1775.0,30.5,1544.5,,,Fallback plan.
P20,Week_2026_48,Chicken Kabsa (lean rice),58.9,14.1,29.9,590.1,14.0,433.2,Jareesh with laban,23.0,13.2,29.7,680.4,7.8,467.1,Ful medames + tamees,30.5,8.9,8.9,202.7,8.4,222.6,Balila cup (chickpeas),75.6,14.1,31.4,582.8,4.0,481.4,187.9,50.3,100.0,2056.0,34.2,1604.3,,,Fallback plan.
P21,Week_2025_46,"07:30–09:30 — Breakfast: markook (134 g), labneh (110 g), banana (97 g), black tea (231 ml)",99.1,10.7,22.8,763.9,6.5,583.9,"12:30–14:30 — Lunch: sayadiyah (269 g) + chicken breast (179 g), roasted zucchini (107 g), water (182 ml)",81.7,14.9,72.9,1079.3,4.8,752.5,"17:00–18:30 — Snack: labneh (126 g) with markook (106 g), berries (78 g)",73.4,11.2,21.9,676.8,7.1,482.0,"20:00–22:00 — Dinner: grilled shrimp (213 g), roasted zucchini (140 g), yogurt (25 g), pita (124 g)",77.9,3.2,66.5,831.5,5.9,606.4,332.1,40.0,184.1,3351.5,24.3,2424.8,Normal,intermedia,"Persona P21: goal=muscle gain, level=Intermediate, training=4, budget=. Approx daily energy target ≈ 2425 kcal. Hydrate well; prefer laban/water. Keep sodium moderate; adjust portions around training days."
P21,Week_2025_47,Labneh + cucumbers + olives + bread,85.3,7.2,25.1,561.0,10.4,282.4,Tuna salad + lemon + olive oil,82.0,23.6,27.7,376.6,8.5,710.2,Margoog (light) + salad,61.2,17.6,42.4,443.9,4.9,612.0,Thareed (lean beef + veg),65.4,17.5,45.7,638.6,8.4,728.3,294.0,65.9,141.0,2020.0,32.3,2333.0,,,Fallback plan.
P21,Week_2025_48,Chicken Kabsa (lean rice),80.8,12.2,17.1,351.6,6.4,620.0,Jareesh with laban,94.2,11.7,49.3,428.1,10.0,444.6,Ful medames + tamees,44.9,20.7,21.9,343.0,6.0,708.2,Balila cup (chickpeas),40.1,23.2,46.6,582.3,12.0,416.0,260.0,67.7,134.9,1705.0,34.4,2188.8,,,Fallback plan.
P21,Week_2025_49,Margoog (light) + salad,62.9,16.6,31.8,664.1,3.7,351.8,Thareed (lean beef + veg),53.6,16.6,32.1,594.4,5.7,677.1,Harees (light) + salad,70.0,13.2,41.6,276.2,6.8,699.2,Egg shakshouka + bread,65.0,18.0,32.2,250.3,9.1,408.2,251.5,64.4,137.7,1785.0,25.3,2136.3,,,Fallback plan.
P21,Week_2025_50,Tuna salad + lemon + olive oil,29.7,20.8,26.6,492.3,2.8,966.1,Margoog (light) + salad,78.3,20.6,44.5,395.0,8.7,440.9,Thareed (lean beef + veg),79.3,24.8,25.9,390.7,3.5,628.7,Harees (light) + salad,88.4,7.1,46.5,549.0,10.1,302.0,275.7,73.4,143.6,1827.0,25.1,2337.7,,,Fallback plan.
P21,Week_2025_51,Balila cup (chickpeas),72.1,22.5,30.7,633.2,7.9,839.0,Grilled Hammour + rice + salad,69.5,14.3,40.2,646.6,10.5,597.9,Labneh + cucumbers + olives + bread,65.8,9.2,33.6,264.4,5.0,248.1,Tuna salad + lemon + olive oil,77.5,24.8,30.1,705.8,7.4,631.2,284.9,70.9,134.6,2250.0,30.8,2316.2,,,Fallback plan.
P21,Week_2025_52,Chicken Kabsa (lean rice),87.4,15.6,26.8,374.0,9.6,522.4,Jareesh with laban,57.1,14.0,32.0,443.8,5.5,918.7,Ful medames + tamees,86.6,20.9,24.2,618.3,4.5,428.3,Balila cup (chickpeas),31.8,13.8,61.1,547.0,11.4,338.1,262.9,64.4,144.1,1983.0,31.0,2207.5,,,Fallback plan.
P21,Week_2026_01,Jareesh with laban,34.5,15.0,33.1,895.2,8.9,307.2,Ful medames + tamees,104.4,8.7,34.0,551.8,10.0,557.6,Balila cup (chickpeas),35.8,21.8,25.2,507.2,3.9,710.5,Grilled Hammour + rice + salad,85.0,15.1,42.0,264.8,8.5,546.8,259.8,60.6,134.4,2219.0,31.3,2122.1,,,Fallback plan.
P21,Week_2026_02,Margoog (light) + salad,81.3,8.1,39.6,449.1,10.9,250.2,Thareed (lean beef + veg),38.6,32.1,45.0,673.3,4.9,701.4,Harees (light) + salad,73.4,8.2,16.8,337.4,4.3,510.6,Egg shakshouka + bread,82.9,22.4,33.0,443.2,9.1,817.2,276.2,70.8,134.4,1903.0,29.2,2279.4,,,Fallback plan.
P21,Week_2026_03,Tuna salad + lemon + olive oil,69.6,18.5,48.5,583.0,8.9,446.1,Margoog (light) + salad,103.6,19.8,19.4,530.1,4.8,549.6,Thareed (lean beef + veg),44.8,14.0,26.5,311.7,4.7,597.8,Harees (light) + salad,28.1,14.5,41.8,594.2,10.0,537.0,246.0,66.8,136.3,2019.0,28.4,2130.5,,,Fallback plan.
P21,Week_2026_04,Balila cup (chickpeas),51.5,17.3,39.3,416.8,8.8,430.3,Grilled Hammour + rice + salad,44.9,10.9,38.0,570.4,6.9,654.6,Labneh + cucumbers + olives + bread,102.6,27.6,30.7,435.9,4.2,790.5,Tuna salad + lemon + olive oil,88.8,20.0,28.2,569.8,4.5,502.8,287.9,75.8,136.1,1993.0,24.4,2378.2,,,Fallback plan.
P21,Week_2026_05,Chicken Kabsa (lean rice),52.0,22.2,44.1,455.0,8.1,394.4,Jareesh with laban,51.7,11.1,52.5,675.8,6.3,494.3,Ful medames + tamees,48.5,10.5,24.9,537.0,4.9,660.2,Balila cup (chickpeas),133.9,21.5,22.6,563.2,9.2,759.7,286.1,65.3,144.1,2231.0,28.5,2308.5,,,Fallback plan.
P21,Week_2026_06,Jareesh with laban,68.7,10.7,40.1,226.1,6.7,255.9,Ful medames + tamees,93.9,17.2,28.7,601.7,4.1,751.6,Balila cup (chickpeas),30.3,30.5,22.1,399.1,8.8,478.8,Grilled Hammour + rice + salad,99.8,11.3,52.1,629.1,8.7,884.3,292.7,69.7,143.1,1856.0,28.3,2370.6,,,Fallback plan.
P21,Week_2026_07,Chicken Kabsa (lean rice),51.1,14.5,42.7,378.1,7.5,296.2,Jareesh with laban,86.3,24.6,44.7,450.5,4.6,798.6,Ful medames + tamees,69.7,16.8,13.5,767.1,12.9,822.6,Balila cup (chickpeas),55.4,8.9,45.1,314.3,6.0,300.6,262.5,64.9,146.0,1910.0,30.9,2218.0,,,Fallback plan.
P21,Week_2026_08,Labneh + cucumbers + olives + bread,51.0,17.5,36.0,430.4,6.5,782.5,Tuna salad + lemon + olive oil,81.1,20.0,64.1,560.6,7.0,678.5,Margoog (light) + salad,44.9,12.3,23.0,343.6,5.6,330.1,Thareed (lean beef + veg),100.1,14.8,28.5,501.4,7.9,505.1,277.1,64.6,151.6,1836.0,27.1,2296.2,,,Fallback plan.
P21,Week_2026_09,Jareesh with laban,87.3,8.3,51.2,354.5,6.7,660.3,Ful medames + tamees,71.4,18.8,15.3,522.6,9.3,767.0,Balila cup (chickpeas),44.3,18.2,36.8,786.3,8.3,556.7,Grilled Hammour + rice + salad,67.7,18.7,36.1,677.6,8.5,232.4,270.7,64.0,139.4,2341.0,32.9,2216.3,,,Fallback plan.
P21,Week_2026_10,Balila cup (chickpeas),83.9,12.9,66.0,716.7,2.7,638.0,Grilled Hammour + rice + salad,96.8,11.9,27.2,494.9,4.4,694.8,Labneh + cucumbers + olives + bread,46.1,28.0,22.3,392.2,8.0,377.8,Tuna salad + lemon + olive oil,39.8,21.0,22.1,637.2,9.6,570.8,266.6,73.8,137.7,2241.0,24.7,2281.5,,,Fallback plan.
P21,Week_2026_11,Grilled Hammour + rice + salad,48.8,18.5,21.6,445.9,4.1,567.1,Labneh + cucumbers + olives + bread,58.7,7.4,24.8,605.4,10.2,743.8,Tuna salad + lemon + olive oil,80.7,16.4,52.9,595.4,3.9,301.4,Margoog (light) + salad,90.2,20.5,44.2,662.3,6.2,640.6,278.4,62.8,143.5,2309.0,24.4,2252.9,,,Fallback plan.
P21,Week_2026_12,Masoub (banana+dates+milk),67.0,9.7,37.8,479.6,3.6,631.0,Chicken Kabsa (lean rice),57.2,19.0,54.6,224.0,8.3,269.3,Jareesh with laban,67.1,23.6,40.1,711.8,6.6,606.5,Ful medames + tamees,69.8,21.4,18.5,450.5,10.5,804.8,261.1,73.7,151.0,1866.0,29.0,2311.6,,,Fallback plan.
P21,Week_2026_13,Margoog (light) + salad,47.4,15.3,20.8,615.9,3.3,560.9,Thareed (lean beef + veg),87.4,6.5,55.1,360.4,3.3,550.0,Harees (light) + salad,57.6,15.8,43.5,583.1,13.2,464.4,Egg shakshouka + bread,66.3,24.3,28.5,694.6,8.1,608.0,258.7,61.9,147.9,2254.0,27.9,2183.4,,,Fallback plan.
P21,Week_2026_14,Labneh + cucumbers + olives + bread,70.9,8.6,44.5,876.1,10.4,734.7,Tuna salad + lemon + olive oil,43.0,8.9,13.7,275.8,7.8,539.7,Margoog (light) + salad,100.3,30.5,41.8,456.6,9.3,549.3,Thareed (lean beef + veg),91.9,22.5,41.8,300.5,6.2,602.6,306.1,70.5,141.8,1909.0,33.6,2426.2,,,Fallback plan.
P21,Week_2026_15,Ful medames + tamees,83.5,10.6,18.5,319.5,8.1,564.2,Balila cup (chickpeas),51.5,11.6,51.0,560.4,7.5,578.7,Grilled Hammour + rice + salad,34.5,20.0,38.0,517.9,12.5,553.8,Labneh + cucumbers + olives + bread,81.4,27.4,36.0,869.2,4.8,507.3,250.9,69.6,143.5,2267.0,33.0,2204.0,,,Fallback plan.
P21,Week_2026_16,Grilled Hammour + rice + salad,56.1,12.9,32.8,379.5,7.9,906.6,Labneh + cucumbers + olives + bread,70.2,22.5,40.1,578.5,13.1,262.2,Tuna salad + lemon + olive oil,85.2,23.8,22.1,718.0,6.4,521.3,Margoog (light) + salad,83.0,20.3,46.0,624.0,5.2,767.0,294.5,79.5,140.9,2300.0,32.5,2457.1,,,Fallback plan.
P21,Week_2026_17,Balila cup (chickpeas),28.8,21.5,30.1,341.2,7.7,675.8,Grilled Hammour + rice + salad,50.0,16.3,37.9,765.8,9.3,426.8,Labneh + cucumbers + olives + bread,89.7,14.2,45.5,302.5,5.8,752.9,Tuna salad + lemon + olive oil,82.5,14.7,41.0,688.5,8.0,366.0,251.0,66.6,154.5,2098.0,30.8,2221.5,,,Fallback plan.
P21,Week_2026_18,Ful medames + tamees,45.1,10.8,37.2,660.7,7.9,600.5,Balila cup (chickpeas),89.2,23.2,27.6,314.2,9.2,610.2,Grilled Hammour + rice + salad,83.2,11.4,32.8,486.8,5.0,785.2,Labneh + cucumbers + olives + bread,99.9,25.3,45.1,318.3,4.8,481.7,317.4,70.8,142.7,1780.0,26.8,2477.6,,,Fallback plan.
P21,Week_2026_19,Margoog (light) + salad,31.1,15.2,27.3,346.0,7.0,581.0,Thareed (lean beef + veg),72.7,17.5,39.8,663.2,8.3,803.8,Harees (light) + salad,105.5,17.5,49.5,366.0,8.9,428.8,Egg shakshouka + bread,87.5,19.4,34.6,379.9,7.1,604.6,296.8,69.6,151.2,1755.0,31.3,2418.2,,,Fallback plan.
P21,Week_2026_20,Balila cup (chickpeas),76.9,9.1,35.5,819.3,9.1,407.0,Grilled Hammour + rice + salad,96.7,22.0,46.6,515.4,8.8,381.0,Labneh + cucumbers + olives + bread,32.8,23.4,22.0,489.3,8.5,742.7,Tuna salad + lemon + olive oil,92.1,14.2,40.4,422.0,6.7,860.1,298.6,68.7,144.5,2246.0,33.2,2390.8,,,Fallback plan.
P21,Week_2026_21,Ful medames + tamees,29.8,13.8,61.5,687.4,7.4,815.2,Balila cup (chickpeas),97.0,16.4,24.5,569.2,11.2,554.2,Grilled Hammour + rice + salad,59.7,13.7,26.4,575.6,9.9,410.5,Labneh + cucumbers + olives + bread,120.2,23.3,38.2,503.7,4.7,654.1,306.7,67.2,150.6,2336.0,33.2,2434.0,,,Fallback plan.
P21,Week_2026_22,Masoub (banana+dates+milk),87.0,25.3,26.6,773.0,5.2,527.9,Chicken Kabsa (lean rice),48.9,8.4,53.6,430.5,10.2,837.8,Jareesh with laban,107.1,20.0,48.7,551.6,7.2,683.1,Ful medames + tamees,62.6,17.9,21.9,571.8,9.4,421.4,305.6,71.6,150.8,2327.0,32.0,2470.2,,,Fallback plan.
P21,Week_2026_23,Grilled Hammour + rice + salad,94.3,24.8,18.7,590.2,6.2,610.0,Labneh + cucumbers + olives + bread,61.3,19.1,39.1,253.6,10.2,565.2,Tuna salad + lemon + olive oil,59.2,7.4,40.1,226.5,10.9,689.7,Margoog (light) + salad,61.6,14.5,54.1,742.7,3.9,440.9,276.4,65.8,152.0,1813.0,31.2,2305.8,,,Fallback plan.
P21,Week_2026_24,Balila cup (chickpeas),73.4,13.5,26.3,756.1,9.5,613.3,Grilled Hammour + rice + salad,32.2,18.5,33.0,546.2,5.7,631.3,Labneh + cucumbers + olives + bread,79.7,11.5,68.5,417.4,11.8,686.4,Tuna salad + lemon + olive oil,84.1,34.6,29.9,209.3,8.9,480.3,269.4,78.1,157.7,1929.0,36.0,2411.3,,,Fallback plan.
P21,Week_2026_25,Jareesh with laban,56.6,16.0,28.4,760.9,5.9,776.4,Ful medames + tamees,55.5,14.9,30.3,310.0,7.8,326.6,Balila cup (chickpeas),54.5,15.5,41.7,911.0,6.5,698.6,Grilled Hammour + rice + salad,115.7,19.4,42.5,282.0,9.2,491.1,282.3,65.8,142.9,2264.0,29.4,2292.8,,,Fallback plan.
