user id,Week number,1st_meal,1st_meal_carbs_g,1st_meal_fat_g,1st_meal_protein_g,1st_meal_fiber_g,1st_meal_sodium_mg,1st_meal_kcal_target_kcal,2nd_meal,2nd_meal_carbs_g,2nd_meal_fat_g,2nd_meal_protein_g,2nd_meal_fiber_g,2nd_meal_sodium_mg,2nd_meal_kcal_target_kcal,3rd_meal,3rd_meal_carbs_g,3rd_meal_fat_g,3rd_meal_protein_g,3rd_meal_fiber_g,3rd_meal_sodium_mg,3rd_meal_kcal_target_kcal,4th_meal,4th_meal_carbs_g,4th_meal_fat_g,4th_meal_protein_g,4th_meal_fiber_g,4th_meal_sodium_mg,4th_meal_kcal_target_kcal,Total_kcal_target_kcal,Total_carbs_g,Total_fat_g,Total_protein_g,Total_fiber_g,Total_sodium_mg,Note
P21,2026-W19,"Foul Medames (200g cooked fava beans, with garlic, lemon juice, and olive oil) served with 50g whole wheat pita and 100g sliced tomatoes.",82,20,25,15,500,600,"Mixed Nuts (30g) including almonds, walnuts, and pistachios.",7,15,5,3,1,180,"Grilled Lamb Chops (200g) served with 150g Mujadara (lentils and rice) and a side of 100g sautéed vegetables (carrots, zucchini).",100,40,70,10,800,1000,"Date and Coconut Energy Balls (3 balls made with 30g dates, 10g shredded coconut, and 10g almonds).",27,5,2,2,1,120,2834,353,79,176,30,2000,Breakfast
P21,2026-W20,"Shakshuka (2 eggs, tomatoes, bell peppers, onions, spices) served with 100g whole wheat pita.",70,20,30,12,600,600,Hummus (100g) served with 150g carrot and cucumber sticks.,50,20,10,8,300,400,"Kabsa (150g chicken, 200g basmati rice, spices, raisins, almonds).",130,25,60,5,900,950,Grilled Salmon (150g) with 150g roasted sweet potatoes and a side of 100g sautéed spinach.,37,30,55,10,200,759,2709,337,75,169,35,1500,Balanced breakfast to start the day.
P21,2026-W21,"Ful medames (200g fava beans) with 50g tahini and 100g sliced cucumbers, served with 1 whole wheat pita (60g)",85,25,24,15,400,650,Snack of 30g roasted chickpeas and 1 medium apple (150g),45,7,9,8,5,250,"Chicken Mandi (150g chicken, 200g basmati rice, spices, saffron)",120,20,60,4,800,900,"Dinner of 150g grilled beef kebabs served with 100g tabbouleh (parsley, tomatoes, bulgur, lemon)",98,27,83,3,100,1034,2834,353,79,176,30,1200,Breakfast
P21,2026-W22,Fattoush Salad with Grilled Chicken,50,30,50,10,500,700,Date Smoothie,60,5,5,5,20,300,Grilled Lamb Chops with Quinoa and Grilled Vegetables,80,40,70,8,600,900,Stuffed Bell Peppers with Ground Beef and Rice,152,1,46,2,80,834,2734,342,76,171,25,1200,Breakfast
P21,2026-W23,"Shakshuka (2 eggs, tomatoes, bell peppers, onions) with 1 whole wheat pita (60g)",66,24,20,7,400,550,Labneh (150g) with olives (30g) and cucumber sticks (100g),12,20,12,3,300,300,"Chicken Kabsa (200g chicken, 250g basmati rice, spices, raisins)",140,30,65,5,600,1100,"Grilled Salmon (150g) with 150g sautéed vegetables (zucchini, bell peppers, carrots)",12,25,79,5,500,884,2834,353,79,176,20,800,Breakfast
P21,2026-W24,Ful Medames (200g) with 1 whole wheat pita (60g) and 1 boiled egg,83,20,30,15,600,700,Date and Almond Energy Balls (4 balls),40,15,7,5,5,300,"Chicken Jollof Rice (200g chicken, 200g rice, spices)",120,30,60,4,800,900,Grilled Shrimp (150g) with 150g couscous and a side of Tabbouleh (100g),95,10,45,1,595,800,2709,338,75,169,25,2000,One-day meal plan for muscle gain with Saudi dishes
P21,2026-W25,Jareesh (150g) with a side of Yogurt (100g) and a sprinkle of cinnamon,90,15,20,5,200,650,Fresh Fruit Salad (200g) with a drizzle of Honey (15g),75,0,2,6,5,300,"Mandi (200g chicken, 200g rice, spices) with a side of Mixed Salad (100g)",120,20,50,5,800,900,Grilled Lamb (150g) with Roasted Vegetables (150g) and a side of Hummus (50g),40,20,50,5,200,650,2759,344,77,173,29,1000,Breakfast
P21,2026-W26,"Shakshuka (2 eggs, 200g tomatoes, 50g bell pepper, spices) with 1 whole wheat pita (60g)",70,20,24,10,600,600,Labneh (100g) with 2 tablespoons of Za'atar (30g) and 1 whole wheat pita (60g),60,20,15,5,500,450,"Chicken Kabsa (200g chicken, 150g rice, spices, and mixed vegetables)",100,30,60,7,800,900,Grilled Salmon (150g) with 200g couscous and a side of steamed broccoli (100g),60,30,55,7,300,700,2784,347,77,174,29,1200,Breakfast
P21,2026-W27,Ful Medames (200g) with 1 whole wheat pita (60g) and 1 boiled egg (50g),74,18,22,12,800,600,"Date smoothie (3 dates, 200ml milk, 1 tbsp peanut butter)",60,14,10,4,100,400,"Bukhari Rice with Grilled Chicken (200g chicken, 150g rice, mixed spices)",120,20,45,5,600,900,Luqaimat (100g) with honey (30g) and a side of yogurt (100g),85,15,10,7,200,550,2809,352.25,78.65,176.93,28.5,1200,Breakfast
P21,2026-W28,"Hummus with whole wheat pita and assorted vegetables (carrot, cucumber)",70,25,20,10,400,600,Roasted Chicken Thighs (150g) with Spiced Quinoa (100g) and a side of Tabbouleh,60,30,40,8,600,700,"Mujadara (Lentils and Rice, 200g) with a side of yogurt (100g)",90,15,25,12,300,650,Grilled Lamb Chops (200g) with roasted vegetables and a side of Bulgur (100g),125,30,88,10,300,809,2759,345,76,173,30,1200,Balanced breakfast to kickstart muscle gain.
P21,2026-W29,"Ful Medames (Fava Beans) with Olive Oil and Whole Wheat Pita Bread, served with sliced tomatoes and cucumbers",100,20,20,15,600,600,"Chicken Kabsa (Grilled Chicken with Spiced Rice, 150g Chicken, 100g Rice) with a side of mixed salad",90,30,50,8,800,800,"Stuffed Bell Peppers with Minced Lamb (200g) and Rice, topped with tomato sauce",80,30,50,10,500,700,"Grilled Fish (200g) with a side of Hummus (100g) and whole wheat pita, served with lemon",90,10,60,7,100,659,2759,360,90,180,40,2000,One-day meal plan with Saudi foods for muscle gain.
P21,2026-W30,Shakshuka (2 eggs) with whole wheat pita and a side of sliced cucumbers and tomatoes,40,25,20,8,600,450,"Beef Kabsa (200g beef, 150g spiced rice) with mixed vegetable salad",100,30,45,10,900,850,"Grilled Chicken McMuffin with whole wheat bun, lettuce, and tahini sauce",50,25,40,5,700,550,Fattoush Salad with grilled shrimp (150g) and a side of whole wheat pita,50,15,50,15,300,700,2759,284,80,176,38,2500,One-day meal plan designed for muscle gain with Saudi foods.
P21,2026-W31,Ful Medames (250g) with whole wheat pita and a side of pickled vegetables,80,15,20,15,1200,500,Chicken Shawarma (200g) with brown rice (150g) and garlic sauce,100,30,40,5,900,700,Grilled Lamb Kebabs (200g) with tabbouleh salad and a side of hummus,60,45,50,10,800,800,"Date Smoothie (4 dates, 1 cup whole milk, 30g almonds) and a slice of whole wheat bread",90,20,20,5,100,750,2759,330,80,180,30,3000,"One-day Saudi-style diet for muscle gain, diverse meals."
P21,2026-W32,"Shakshuka (2 eggs, tomatoes, bell peppers) with whole wheat pita (100g)",50,20,20,8,800,450,"Grilled Chicken Thighs (200g) with Mujadara (lentils and rice, 150g)",80,30,50,12,600,700,"Beef Kabsa (200g beef, 200g rice, spices)",100,40,60,5,700,900,"Labneh (200g) with assorted vegetables (cucumber, carrots) and 4 whole wheat crackers",40,15,25,5,300,400,2759,320,85,185,30,2000,One-day diversified meal plan using Saudi foods for muscle gain.
P21,2026-W33,Ful Medames (200g) with 2 boiled eggs and whole wheat pita (100g),80,20,30,15,800,600,Grilled Lamb Kebabs (200g) with Tabbouleh (150g),60,40,50,10,1000,700,"Chicken Mandi (200g chicken, 200g rice, spices)",95,25,50,5,800,800,Greek yogurt (200g) with honey (30g) and almonds (30g),40,15,25,5,400,600,2759,360,70,180,40,3000,Meal plan designed for muscle gain with realistic Saudi dishes.
P21,2026-W34,"Shakshuka (3 eggs, tomatoes, onions, peppers) with whole wheat bread (100g)",45,30,30,10,800,550,"Kabsah (200g chicken, 200g basmati rice, spices, raisins)",110,25,60,5,900,850,Grilled Fish (200g) with roasted vegetables (200g) and a side of hummus (100g),50,25,55,8,600,600,Labneh (200g) with olive oil (20g) and walnuts (30g) with whole wheat pita (100g),60,30,35,12,200,759,2759,330,80,180,35,2500,One-day Saudi-style meal plan for muscle gain
P21,2026-W35,Ful Medames (200g) with olive oil (20g) and whole wheat bread (100g),70,20,24,15,900,550,Chicken Shawarma (200g) with garlic sauce and tabbouleh (100g),50,30,45,10,1200,650,Grilled Lamb Kebabs (200g) with rice pilaf (200g) and mixed vegetables (200g),80,40,60,8,800,800,Dates (100g) and Arabic coffee (2 cups),64,0,2,6,300,250,2750,322,87,152,38,2200,One-day meal plan designed for muscle gain using Saudi foods.
P21,2026-W36,Shakshuka (2 eggs) with whole wheat pita (100g) and cucumber salad,60,25,25,8,600,550,Lamb Kabsa (200g) with mixed vegetables (150g),90,35,40,10,900,800,Grilled Chicken Thighs (200g) with Quinoa (150g) and roasted carrots (100g),70,20,50,8,600,700,Greek Yogurt (200g) with honey (20g) and walnuts (30g),30,20,25,4,400,400,2750,350,90,190,30,2500,One-day meal plan featuring diverse Saudi dishes to support muscle gain.
P21,2026-W37,Foul Medames (200g) with whole wheat pita (100g) and a side of tomato salad,85,15,25,20,600,600,Grilled Lamb Chops (200g) with Mujadara (150g) and a side of grilled zucchini,90,40,45,10,900,800,Chicken Shawarma (200g) wrapped in whole grain flatbread (100g) with garlic sauce and pickles,75,30,50,5,900,700,Labneh (200g) with honey (20g) and a serving of mixed nuts (30g),30,25,20,5,400,550,2750,305,85,180,40,2800,A balanced meal plan focusing on muscle gain using Saudi foods
P21,2026-W38,Shakshuka (3 eggs) with whole wheat pita (100g) and a side of cucumber-tomato salad,60,30,30,10,800,600,Grilled Chicken Thighs (200g) with Rice (150g) and a side of grilled mixed vegetables,80,20,50,8,600,700,Hummus (150g) with whole grain pita (100g) and a side of carrot sticks,55,25,15,12,700,500,Grilled Salmon (200g) with Quinoa (150g) and a side of steamed broccoli,55,30,70,5,900,950,2750,350,85,200,35,3000,One-day meal plan for muscle gain using Saudi foods.
P21,2026-W39,Ful Medames (200g) with whole wheat pita (100g) and a side of sliced tomatoes,70,15,25,20,800,550,Grilled Lamb Kabobs (200g) with Basmati Rice (150g) and a side of grilled vegetables,90,30,50,8,1200,800,Tabbouleh (150g) with a side of Chicken Shawarma (150g) and whole wheat pita (100g),75,20,30,10,900,600,Mandi Chicken (200g) with a serving of yogurt (100g) and cucumber salad,80,15,45,2,1000,800,2750,315,80,200,40,3000,One-day Saudi-style meal plan for muscle gain.
P21,2026-W40,"Shakshuka with 2 eggs and whole wheat pita (100g), served with avocado",50,20,25,10,800,500,Grilled Chicken Thighs (200g) with Quinoa (150g) and steamed broccoli,60,20,45,10,700,600,"Kabsah (Lamb, 200g) with Basmati Rice (150g) and a side of mixed salad",90,35,50,5,1200,800,Fattoush Salad with Grilled Shrimp (150g) and a side of hummus (100g),40,15,30,5,600,400,2750,330,85,185,40,4000,One-day meal plan designed for muscle gain using Saudi foods.
P21,2026-W41,Ful Medames (200g) with 2 boiled eggs and whole wheat bread (100g),75,20,30,15,800,600,Grilled Lamb Chops (200g) with Couscous (150g) and roasted vegetables,90,40,50,10,900,800,Chicken Kabsa (200g) with Basmati Rice (150g) and a side of cucumber salad,90,25,45,8,700,750,Dates (100g) with a serving of Greek yogurt (200g) and a handful of almonds (30g),75,20,20,5,0,600,2750,310,85,195,30,2400,One-day meal plan designed for muscle gain using Saudi foods.
P21,2026-W42,Shakshuka (2 eggs) with whole wheat pita (100g) and a side of mixed salad.,50,20,25,8,800,500,Grilled Chicken Thighs (200g) with Quinoa (150g) and a side of steamed broccoli.,60,30,50,10,600,700,Lentil Soup (250g) with Arabic bread (100g) and a plate of tabbouleh.,80,15,30,12,900,600,Roasted Almonds (30g) with fresh dates (50g) and a small cup of Arabic coffee.,40,25,10,5,200,450,2750,350,80,180,35,2500,One-day diversified meal plan using Saudi foods for muscle gain.
P21,2026-W43,Foul Medames (250g) with Olive Oil (15g) and whole wheat Arabic bread (100g).,80,25,20,15,700,650,Grilled Lamb Kabobs (200g) with Basmati Rice (150g) and a side of grilled vegetables.,90,35,50,8,800,800,Chicken Shawarma Wrap (1 wrap with 150g chicken) with tahini sauce and pickles.,70,30,40,5,900,700,Mixed Nuts (40g) and fresh fruit (like dates or an orange).,50,15,10,7,100,400,2750,290,80,210,35,2500,One-day meal plan using mostly Saudi foods for muscle gain.
P21,2026-W44,Shakshuka (2 eggs) with whole wheat pita bread (100g) and a side of sliced cucumbers.,50,20,25,10,600,450,"Chicken Kabsa (200g chicken, 150g rice, mixed spices) with a side of salad.",90,30,60,8,800,800,Stuffed Grape Leaves (10 pieces) with a side of yogurt (100g).,50,15,15,5,700,400,Grilled Salmon (200g) with a side of roasted vegetables (150g) and quinoa (100g).,55,30,50,7,400,600,2750,300,100,200,35,2500,One-day meal plan using Saudi foods for muscle gain.
P21,2026-W45,Ful Medames (200g) with 2 boiled eggs and 100g whole wheat pita bread.,60,20,25,15,800,500,Luqaimat (8 pieces) with a side of 150g Arabic salad.,70,10,8,5,500,400,"Beef Kabsa (200g beef, 200g rice, mixed spices) with a side of grilled vegetables (150g).",90,30,55,10,1200,800,Chicken Shawarma (150g) in a whole wheat wrap with tahini sauce and a small side of fries (100g).,60,25,40,5,800,550,2750,350,80,180,30,3000,One-day Saudi-style meal plan for muscle gain.
P21,2026-W46,"Shakshuka (2 eggs, tomatoes, bell peppers, onions) with 100g whole wheat pita bread.",50,15,20,8,800,400,Hummus (150g) with 150g carrot and cucumber sticks.,40,15,10,10,600,350,Grilled Lamb Kebabs (200g) with 200g brown rice and a side of garlic sauce.,85,40,60,5,900,800,"Date Smoothie (5 dates, 250ml milk, 1 scoop protein powder) with a handful of nuts.",90,20,30,7,200,700,2750,320,80,180,30,2500,One-day meal plan using mostly Saudi foods for muscle gain.
P21,2026-W47,"Foul Medames (200g cooked fava beans, olive oil, lemon, garlic) with 100g whole wheat pita bread.",85,20,25,15,600,650,"Tabbouleh Salad (100g parsley, 50g tomatoes, 30g bulgur, lemon dressing) with 100g grilled chicken.",35,15,45,10,600,500,Bukhari Rice (200g cooked rice with spices) with 150g grilled lamb and mixed vegetables.,100,30,60,5,800,850,Arabic Coffee (2 cups) with 5 dates and a protein shake (1 scoop protein powder with water).,60,5,30,5,800,450,2750,320,80,190,35,2800,One-day meal plan focusing on muscle gain with Saudi foods.
P21,2026-W48,"Shakshuka (2 eggs, tomatoes, bell peppers, onion, spices) with 150g whole wheat pita bread.",70,20,25,10,800,550,"Chicken Kabsa (200g chicken, 150g basmati rice, tomato sauce, spices) with mixed salad.",100,30,60,8,1000,800,Grilled Salmon (200g) with 100g quinoa and steamed broccoli.,60,35,50,12,600,700,Arabic yogurt (200g) with 50g nuts and honey.,50,25,25,0,100,600,2750,350,85,175,30,2500,One-day meal plan aimed at muscle gain with Saudi foods.
P22,2025-W46,"Ful medames 200g (cooked fava beans with olive oil, lemon, garlic), 2 boiled eggs, 1 cup laban (fermented milk), 3 dates (20g). Simple mixing and boiling; quick traditional breakfast rich in protein and fiber.",55,15,30,13,400,520,"Labneh 150g with cucumber slices 100g and olives 30g, sprinkled with zaatar and olive oil (10 ml). Simple assembly, no cooking needed, refreshing and protein-rich snack.",12,20,15,4,450,280,"Grilled chicken kabsa using 150g chicken breast, served with 1 cup cooked quinoa (gluten-free grain), tomatoes, onions, and traditional spices; side of mixed salad with lemon dressing. Moderate cooking; balanced macros for recovery and muscle maintenance.",65,10,45,8,500,580,"Jareesh (crushed wheat substitute with gluten-free cracked barley or sorghum, 120g) cooked with vegetables and 100g lean lamb, lightly spiced. Served with a side of sautéed spinach 1 cup. Intermediate cooking skill needed.",58,10,20,5,300,420,1800,190,55,110,30,1650,"Gluten-free Saudi Arabian diet plan tailored for a 45-60 y/o female with normal BMI aiming for body recomposition, intermediate cooking skill, adherent, 4 training days/week, with a daily budget of ~50 SAR."
P22,2025-W47,"Shakshuka (2 eggs) with tomatoes, bell peppers, and onions served with 1 whole wheat pita (60g)",40,25,20,8,600,450,Hummus (100g) with carrot sticks (100g) and whole grain crackers (30g),35,15,10,9,300,300,Grilled Lamb Kofta (150g) served with a side of tabbouleh (1 cup) and tahini sauce (20g),45,40,40,10,700,700,"Date and walnut energy balls (3 balls, approx. 45g) with a cup of mint tea",30,15,10,3,100,400,2169,243,72,135,30,1500,"One-day meal plan with traditional Saudi dishes, respecting budget and macro targets."
P22,2025-W48,"Foul medames (200g) with 1 boiled egg, served with 1 whole wheat pita (60g) and a drizzle of olive oil (10ml).",70,20,25,15,600,550,Labneh (150g) with sliced cucumbers (100g) and olives (30g) sprinkled with zaatar and a drizzle of olive oil (10ml).,10,20,15,2,500,300,Grilled chicken with spiced rice (150g chicken + 1 cup brown rice) served with mixed salad (1 cup) and tahini sauce (20g).,90,25,50,8,700,750,"Date and walnut energy balls (3 balls, approx. 45g) with a cup of Arabic coffee (200ml).",66,5,7,5,0,500,2100,236,70,132,25,1800,"One-day meal plan featuring traditional Saudi dishes, balanced macros, and within budget."
P22,2025-W49,"Ful medames (200g) with diced tomatoes and onions, served with 1 whole wheat pita (60g) and a drizzle of olive oil (10ml).",58,18,16,12,450,450,Grilled chicken kebab (150g) with a side of mixed salad (1 cup) dressed with tahini sauce (20g).,20,28,52,5,600,550,"Lentil soup (300ml) with lemon, served with a side of whole grain bread (50g).",60,10,15,10,700,400,Baked salmon (120g) with spiced couscous (100g) and steamed broccoli (100g).,90,12,44,5,50,628,2028,228,68,127,22,1800,One-day meal plan with Saudi dishes for recomposition.
P22,2025-W50,Shakshuka (2 eggs) with tomato sauce and spices served with 1 whole wheat pita (60g).,45,20,20,8,600,450,Fattoush salad (1 cup) with grilled halloumi (100g) and a lemon-tahini dressing (20g).,30,30,20,10,500,450,Lamb kabsa (150g lamb with 1 cup basmati rice) served with a side of yogurt (50g).,90,30,40,5,400,700,"Dates (4 pieces, approx. 60g) and Arabic coffee (200ml).",66,4,2,7,0,464,2064,231,69,130,30,1500,One-day meal plan with Saudi cuisine.
P22,2025-W51,Hummus (100g) with whole wheat pita (60g) and cucumber slices (100g).,45,12,10,8,600,350,"Mujadara (lentils with rice, 200g) topped with caramelized onions and a side of mixed salad (1 cup) with olive oil (10ml).",90,20,25,12,400,650,Grilled shrimp (150g) served with quinoa (100g) and steamed zucchini (100g).,60,15,40,6,300,550,Chicken kabsa (150g chicken with 1 cup brown rice) served with a side of yogurt (50g).,46,24,59,4,200,650,2141,241,71,134,30,1500,One-day meal plan featuring Saudi dishes.
P22,2025-W52,Ful medames (200g) with 1 whole wheat pita (60g) and a drizzle of olive oil (10ml),65,20,20,15,600,550,Labneh (150g) with zaatar and cucumber slices (100g),10,18,12,3,500,250,Grilled chicken kebabs (150g) with 1 cup of couscous (200g) and a side of grilled vegetables (150g),85,20,50,6,400,700,"Dates (4 pieces, approx. 60g) with Arabic coffee (200ml)",50,1,1,3,0,200,2052,230,68,129,27,1500,Saudi-inspired meal plan for recomposition.
P22,2026-W01,Shakshuka (2 eggs with tomato sauce and spices) served with 1 whole wheat pita (60g),45,20,22,6,600,450,"Roasted vegetable salad with 100g grilled halloumi, 100g mixed greens, and tahini dressing (20g)",30,30,25,8,800,500,Lentil soup (250g) with spices and a side of 1 small whole wheat bread (50g),60,10,20,10,600,400,Grilled fish (150g) with 1 cup of quinoa (200g) and steamed broccoli (100g),96,8,63,6,200,699,2049,231,68,130,22,1800,One-day meal plan incorporating Saudi dishes
P22,2026-W02,Foul Medames (200g) with 1 whole wheat pita (60g) and a drizzle of olive oil (10ml),60,18,18,15,800,510,Hummus (100g) with carrot sticks (100g) and cucumber slices (100g),45,15,10,10,300,350,Grilled Chicken Kabsa (150g chicken with 1 cup basmati rice (200g) and vegetables),90,25,60,5,1000,800,Date and Arabic coffee (4 pieces of dates (60g) with 200ml Arabic coffee),30,9,4,0,400,339,1999,225,67,125,30,2500,One-day meal plan with Saudi dishes.
P22,2026-W03,Ful Medames (150g) with 1 whole wheat pita (60g) and a drizzle of olive oil (10ml),80,17,20,15,600,580,"Roasted Chicken with Spiced Rice (100g chicken, 150g rice)",90,20,40,3,300,650,"Stuffed Bell Peppers with Ground Beef (100g beef, 200g peppers)",40,25,35,7,250,500,Arabic Coffee (200ml) with 3 pieces of dates (45g),19,6,2,5,0,304,2034,229,68,126,24,850,Balanced breakfast to kickstart the day.
P22,2026-W04,"Shakshuka (2 eggs, 200g tomatoes, 50g bell peppers, 10g olive oil) with 1 whole wheat pita (60g)",48,20,20,8,600,500,"Labneh (100g) with 100g mixed vegetable sticks (carrots, cucumber, bell peppers) and 30g walnuts",25,32,12,6,200,400,"Chicken Kabsa (120g chicken, 150g basmati rice, 100g mixed vegetables, spices)",90,15,50,5,800,700,"Date smoothie (3 dates (45g), 200ml low-fat milk, 20g oats)",71,2,10,9,200,487,2087,234,69,129,28,1800,One-day meal plan with Saudi dishes respecting budget and macros.
P22,2026-W05,Foul Medames (200g) with 1 whole wheat pita (60g) and 10g olive oil,70,17,22,12,600,540,Muhammara (100g) with 50g whole wheat pita,45,20,7,6,300,360,Grilled Lamb Kebab (120g) with 150g brown rice and 100g grilled vegetables,80,20,45,8,900,650,"Date and Walnut Salad (100g dates, 30g walnuts, 50g mixed greens)",41,13,12,4,500,545,2095,236,70,131,30,2300,One-day meal plan with Saudi dishes.
P22,2026-W06,"Arabic Omelette with Spinach and Feta (2 eggs, 50g spinach, 30g feta, 10g olive oil) with 1 whole wheat pita (60g)",45,27,21,6,600,450,"Hummus (100g) with 100g vegetable sticks (carrots, cucumber, bell peppers)",30,15,10,8,300,300,"Chicken Jollof Rice (120g chicken, 150g jollof rice, 100g mixed vegetables, spices)",80,20,40,5,800,600,Shirin Polow (150g) with 100g grilled fish and 50g mixed greens salad with lemon dressing,73,6,55,9,200,675,2025,228,68,126,28,1900,One-day meal plan with Saudi dishes for recomposition goal.
P22,2026-W07,"Shakshuka (2 eggs, 200g tomatoes, 50g bell peppers, spices) with 1 whole wheat pita (60g)",54,20,20,10,600,450,Labneh (100g) with 100g cucumber sticks and 30g olives,20,22,10,3,800,300,"Chicken Kabsa (120g chicken, 150g rice, 100g mixed vegetables, spices)",90,20,50,5,600,750,Date (100g) with 20g walnuts and mint tea,64,6,5,8,0,533,2033,228,68,127,26,1800,One-day meal plan focusing on Saudi cuisine.
P22,2026-W08,"Foul Medames (150g cooked fava beans) with 1 whole wheat pita (60g), 10g olive oil, and 50g diced tomatoes.",62,15,15,18,600,420,"Grilled Chicken Shawarma (100g) with 100g tabbouleh (parsley, tomatoes, bulgur, lemon, and olive oil).",45,25,30,8,800,520,Lentil Soup (250g) with 30g brown rice and 50g mixed greens salad with lemon dressing.,65,7,20,10,600,450,"Maqlooba (150g) with eggplant, chicken (100g), and 100g mixed vegetables.",51,19,40,6,800,588,1978,223,66,124,30,2800,Saudi Cuisine Focus
P22,2026-W09,Ful Medames (150g cooked fava beans) with 1 whole wheat pita (60g) and 10g olive oil.,55,17,18,15,600,450,"Grilled Lamb Kofta (100g) with 100g rice and 100g grilled vegetables (zucchini, bell peppers).",70,30,40,8,700,600,"Chicken Mandi (120g chicken, 150g basmati rice, spices) with a side of 50g mixed greens salad.",80,20,45,5,600,650,Date (50g) with 20g almonds and a cup of mint tea.,18,8,3,2,100,269,1969,223,66,146,30,2000,One-day meal plan with Saudi dishes
P22,2026-W10,"Shakshuka (2 eggs, tomato sauce, bell pepper) with 1 whole wheat pita (60g)",40,18,20,8,600,400,Hummus (100g) with carrot sticks (100g),30,12,8,10,300,250,"Grilled Chicken Kabsa (120g chicken, 150g basmati rice, spices) with 50g mixed salad",90,15,60,5,700,700,Date (30g) with 15g walnuts,30,16,3,7,100,200,1918,218,61,120,30,1500,Saudi breakfast with traditional elements.
P22,2026-W11,Foul Medames (150g cooked fava beans) with 1 whole wheat pita (60g) and 10g olive oil.,60,20,20,15,800,550,Date (30g) with 15g walnuts.,30,10,4,3,1,200,"Grilled Shrimp (120g) with 150g of Quinoa and a side of 100g grilled vegetables (zucchini, bell peppers).",60,20,50,8,600,700,"Chicken Shawarma (120g chicken, 1 whole wheat pita (60g), garlic sauce (10g)) with a side of 50g mixed greens.",94,22,62,3,750,728,2178,244,72,136,29,2150,Saudi Cuisine Meal Plan
P22,2026-W12,"Ful medames (150g cooked fava beans) with 1 whole wheat pita (60g) and 10g olive oil, with a side of sliced cucumber (100g) and tomato (100g)",66,20,20,15,400,520,Arabic coffee (100ml) with 2 dates (30g),36,0,1,2,0,160,"Grilled lamb kebabs (150g) with 150g of bulgur and a side of 100g mixed vegetables (grilled eggplant, zucchini, and bell peppers)",85,35,45,8,600,750,"Chicken Mandi (120g chicken, 150g basmati rice, saffron, and spices) with a side of 50g mixed salad (lettuce, cucumber, and tomato) and 10g olive oil",45,14,65,3,200,643,2073,232,69,131,25,1200,Breakfast with traditional Saudi flavors
P22,2026-W13,"Shakshuka (2 eggs, 200g tomatoes, 50g bell peppers, 10g olive oil) with 1 whole wheat pita (60g)",55,24,22,8,600,530,Hummus (100g) with 100g carrot sticks and 50g whole wheat pita,50,12,12,10,250,400,"Grilled chicken kabsa (120g chicken, 200g basmati rice, spices) with 100g mixed salad (lettuce, cucumber, tomato) and 10g olive oil",90,20,50,5,500,750,Fruit salad (200g mixed fruits) with 15g almonds,41,7,3,5,50,414,2094,236,63,131,22,1200,Start the day with a nutritious breakfast.
P22,2026-W14,"Foul medames (150g cooked fava beans) with 1 whole wheat pita (60g) and 10g olive oil, served with a side of sliced cucumber (100g) and tomato (100g)",66,20,25,15,600,570,Labneh (150g) with 50g of walnuts and 100g of sliced strawberries,30,35,12,6,250,450,"Grilled shrimp (150g) with 200g of quinoa, mixed with 100g of grilled vegetables (zucchini, bell peppers, and carrots)",70,15,45,8,600,600,"Mujadara (150g lentils and rice) topped with 20g of fried onions, served with 100g of mixed green salad and 10g of olive oil",79,10,25,8,350,558,2178,245,72,136,30,1800,Saudi cuisine meal plan for one day.
P22,2026-W15,"Ful Medames (150g cooked fava beans) with 1 whole wheat pita (60g) and 10g olive oil, served with a side of sliced cucumber (100g) and tomato (100g)",70,15,20,15,200,500,Date (50g) and 15g of almond,30,7,4,3,1,150,"Chicken Kabsa (120g chicken, 200g basmati rice, spices) with 100g mixed salad (lettuce, cucumber, tomato) and 10g olive oil",100,25,50,5,600,800,"Grilled lamb kebab (150g) with 100g grilled vegetables (zucchini, bell peppers, and carrots)",40,23,60,2,300,700,2136,240,70,134,25,800,Breakfast
P22,2026-W16,"Shakshuka (2 eggs, 150g tomatoes, 50g bell peppers, 10g olive oil) served with 1 whole wheat pita (60g)",40,25,20,8,500,450,Hummus (100g) with carrot sticks (100g) and cucumber sticks (100g),35,15,10,10,400,300,"Fish Kabsa (120g grilled fish, 200g basmati rice, spices) with 100g mixed salad (lettuce, cucumber, tomato) and 10g olive oil",90,15,35,5,600,700,Dates (30g) with 20g of pistachios,45,15,10,2,500,350,2094,233,60,146,25,2000,Start of the day with a traditional Saudi breakfast.
P22,2026-W17,"Foul Medames (200g cooked fava beans) with 1 whole wheat pita (60g), 10g olive oil, served with a side of sliced cucumber (100g) and tomato (100g)",68,16,25,18,600,550,Roasted Eggplant Moutabal (150g) served with 30g whole wheat pita,35,10,5,8,300,250,"Grilled Chicken Shawarma (120g) with 100g tabbouleh salad (parsley, tomato, bulgur, lemon juice) and 10g tahini",50,30,60,10,700,700,"Mandi Rice (150g basmati rice with spices) and 100g grilled chicken thighs served with a side of 100g grilled vegetables (zucchini, bell peppers, carrots)",93,9,47,5,600,678,2178,246,65,137,25,1200,Breakfast
